AP18_Rnk,PS18_Rnk,KP18_Rank,TeamID,TS18_Team,KP18_Conference,TS18_GP,STA18_W,STA18_L,STA18_Pct,STA18_Strk,STA18_Conf_W,STA18_Conf_L,STA18_Conf_Pct,STA18_Home_W,STA18_Home_L,STA18_Away_W,STA18_Away_L,STA18_Neutral_W,STA18_Neutral_L,STA_Top25_W,STA_Top25_L,STA_Conf_PF,STA18_Conf_PA,STA18_Conf_PPG,STA18_Conf_PAPG,STA18_PF,STA18_PA,STA18_PPG,STA18_PAPG,TS18_FGM,TS18_FGA,TS18_FG%,TS18_3PM,TS18_3PA,TS18_3P%,TS18_FTM,TS18_FTA,TS18_FT%,KP18_Ajusted Efficiency Margin,KP18_Adjusted Offensive Efficiency,KP18_AOE Rk,KP18_Adjusted Defensive Efficiency,KP18_ADE Rk,KP18_Adjusted Tempo,KP18_AT Rk,KP18_Luck,KP18_Luck Rk,KP18_Strength of Schedule,KP_SOS Rk,KP18_Non-Conference Strength of Schedule,KP18_NCSOS Rk,KP18_Average Opponents Offensive Efficiency,KP18_AOOE Rk,KP18_Average Opponents Defensive Efficiency,KP18_AODE Rk,Team,Seed,Opponent,OppSeed,PF**,PA,WL,OppTeamID,Opp_AP18_Rnk,Opp_PS18_Rnk,Opp_KP18_Rank,Opp_TeamID,Opp_TS18_Team,Opp_KP18_Conference,Opp_TS18_GP,Opp_STA18_W,Opp_STA18_L,Opp_STA18_Pct,Opp_STA18_Strk,Opp_STA18_Conf_W,Opp_STA18_Conf_L,Opp_STA18_Conf_Pct,Opp_STA18_Home_W,Opp_STA18_Home_L,Opp_STA18_Away_W,Opp_STA18_Away_L,Opp_STA18_Neutral_W,Opp_STA18_Neutral_L,Opp_STA18_Top25_W,Opp_STA18_Top25_L,Opp_STA18_Conf_PF,Opp_STA18_Conf_PA,Opp_STA18_Conf_PPG,Opp_STA18_Conf_PAPG,Opp_STA18_PF,Opp_STA18_PA,Opp_STA18_PPG,Opp_STA18_PAPG,Opp_TS18_FGM,Opp_TS18_FGA,Opp_TS18_FG%,Opp_TS18_3PM,Opp_TS18_3PA,Opp_TS18_3P%,Opp_TS18_FTM,Opp_TS18_FTA,Opp_TS18_FT%,Opp_KP18_Ajusted Efficiency Margin,Opp_KP18_Adjusted Offensive Efficiency,Opp_KP18 AOW Rk,Opp_KP18_Adjusted Defensive Efficiency,Opp_KP18_ADE Rk,Opp_KP18_Adjusted Tempo,Opp_KP18_AT Rk,Opp_KP18_Luck,Opp_KP18_Luck_Rk,Opp_KP18_Strength of Schedule,Opp_KP18_SOS Rk,Opp_KP18_Non-Conference Strength of Schedule,Opp_KP18_NCSOS Rk,Opp_KP18_Average Opponents Offensive Efficiency,Opp_KP18_AOOE Rk,Opp_KP18_Average Opponents Defensive Efficiency,Opp_KP18_AODE Rk
,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.46399999999999997,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176,Florida St.,9.0,Missouri,8.0,67.0,54.0,W,315.0,,,40,315.0,Missouri,SEC,32,20,13,0.606,L2,10,8,0.556,13,3,5,6,2,4,3,2,1259,1252,69.94444444444444,69.55555555555556,2399,2246,72.6969696969697,68.06060606060606,778,1716,0.45299999999999996,298,775,0.385,491,667,0.736,14.83,111.9,58,97.0,43,65.7,296,-0.025,249,9.55,32,1.07,132,109.8,41,100.2,19
,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.46399999999999997,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176,Florida St.,9.0,Xavier,1.0,75.0,70.0,W,185.0,,,97,185.0,Bucknell,Pat,34,25,10,0.7140000000000001,L1,16,2,0.889,15,1,10,8,0,1,0,2,1438,1196,79.8888888888889,66.44444444444444,2837,2559,81.05714285714286,73.11428571428571,942,1995,0.47200000000000003,269,784,0.34299999999999997,606,844,0.718,7.31,109.5,90,102.2,116,71.4,40,0.006,160,-4.35,268,5.79,31,102.8,260,107.1,264
,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.46399999999999997,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176,Florida St.,9.0,Gonzaga,4.0,75.0,60.0,W,1.0,8.0,18.0,10,1.0,Gonzaga,WCC,34,32,5,0.865,L1,17,1,0.9440000000000001,15,1,10,1,7,3,3,2,1456,1128,80.8888888888889,62.66666666666666,3091,2505,83.54054054054055,67.70270270270271,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009000000000000001,153,1.57,108,3.12,78,106.4,102,104.8,128
,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.46399999999999997,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176,Florida St.,9.0,Michigan,3.0,54.0,58.0,L,160.0,7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47
,,162,255.0,CSU Fullerton,BW,31,20,12,0.625,L1,10,6,0.625,10,4,7,7,3,1,0,3,1189,1138,74.3125,71.125,2318,2245,72.4375,70.15625,786,1671,0.47,163,482,0.33799999999999997,535,729,0.7340000000000001,0.62,103.7,192,103.1,133,69.6,98,0.09699999999999999,14,-1.2,167,2.76,83,103.8,204,105.0,139,Cal St. Fullerton,15.0,Purdue,2.0,48.0,74.0,L,203.0,11.0,20.0,5,203.0,Purdue,B10,34,30,7,0.8109999999999999,L1,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.6111111111111,66.27777777777777,2974,2431,80.37837837837837,65.70270270270271,958,1928,0.4970000000000001,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14
,,115,136.0,Charleston,CAA,33,26,8,0.765,L1,14,4,0.778,14,0,8,6,4,2,0,2,1412,1305,78.44444444444444,72.5,2536,2331,74.58823529411767,68.55882352941177,852,1853,0.46,254,698,0.364,520,685,0.759,5.16,108.7,105,103.6,149,64.9,323,0.035,91,-4.06,257,-7.64,337,104.8,153,108.9,332,Col. of Charleston,13.0,Auburn,4.0,58.0,62.0,L,129.0,19.0,,23,129.0,Auburn,SEC,32,26,8,0.765,L1,13,5,0.722,15,1,7,4,4,3,2,1,1477,1330,82.05555555555556,73.8888888888889,2783,2488,81.8529411764706,73.17647058823529,868,1977,0.439,312,852,0.366,620,789,0.7859999999999999,18.69,115.4,26,96.7,37,72.6,18,0.034,94,7.52,57,-1.86,211,108.8,58,101.3,51
,,105,73.0,Marshall,CUSA,34,25,11,0.6940000000000001,L1,12,6,0.667,15,2,6,8,4,1,2,2,1458,1383,81.0,76.83333333333333,3017,2849,83.80555555555556,79.1388888888889,992,2116,0.469,341,963,0.354,540,704,0.767,6.53,109.4,93,102.9,126,74.7,6,0.06,54,0.07,137,-7.0,333,105.6,118,105.5,164,Marshall,13.0,Wichita St.,4.0,81.0,75.0,W,148.0,16.0,7.0,21,148.0,Wichita State,Amer,32,25,8,0.758,L2,14,4,0.778,13,3,9,2,3,3,2,3,1464,1275,81.33333333333333,70.83333333333333,2731,2364,82.75757575757575,71.63636363636364,930,1944,0.478,292,758,0.385,504,683,0.738,19.03,121.0,4,101.9,111,68.6,162,-0.026000000000000002,254,5.13,73,1.55,114,107.3,79,102.2,70
,,105,73.0,Marshall,CUSA,34,25,11,0.6940000000000001,L1,12,6,0.667,15,2,6,8,4,1,2,2,1458,1383,81.0,76.83333333333333,3017,2849,83.80555555555556,79.1388888888889,992,2116,0.469,341,963,0.354,540,704,0.767,6.53,109.4,93,102.9,126,74.7,6,0.06,54,0.07,137,-7.0,333,105.6,118,105.5,164,Marshall,13.0,West Virginia,5.0,71.0,94.0,L,232.0,15.0,11.0,12,232.0,West Virginia,B12,34,26,11,0.703,L1,11,7,0.611,14,3,5,5,7,3,5,6,1400,1293,77.77777777777777,71.83333333333333,2964,2575,80.10810810810811,69.5945945945946,944,2176,0.434,299,847,0.353,520,679,0.7659999999999999,22.44,119.4,10,96.9,41,69.2,120,-0.013999999999999999,214,10.59,16,-4.72,299,109.9,38,99.3,2
,,133,3.0,Wright State,Horz,34,25,10,0.7140000000000001,L1,14,4,0.778,14,2,8,7,3,1,0,1,1327,1203,73.72222222222223,66.83333333333333,2500,2307,71.42857142857143,65.91428571428571,854,1959,0.436,233,682,0.342,512,714,0.7170000000000001,2.89,100.6,249,97.7,51,68.3,176,0.07400000000000001,27,-3.79,250,2.23,92,102.7,266,106.5,228,Wright St.,14.0,Tennessee,3.0,47.0,73.0,L,318.0,13.0,,13,318.0,Tennessee,SEC,32,26,9,0.743,L1,13,5,0.722,13,2,8,4,5,3,3,2,1310,1220,72.77777777777777,67.77777777777777,2584,2301,73.82857142857142,65.74285714285715,810,1835,0.441,249,648,0.384,508,673,0.755,22.27,114.6,36,92.4,6,66.0,282,0.019,125,11.01,11,7.1,20,111.2,13,100.2,18
,,125,335.0,Pennsylvania,Ivy,31,24,9,0.727,L1,12,2,0.857,13,3,9,4,2,2,0,2,1068,967,76.28571428571429,69.07142857142857,2506,2274,75.93939393939394,68.9090909090909,847,1840,0.46,272,783,0.34700000000000003,412,621,0.6629999999999999,3.69,103.1,208,99.4,72,68.9,132,0.076,24,-4.15,261,-2.98,249,103.7,209,107.8,296,Penn,16.0,Kansas,1.0,60.0,76.0,L,169.0,4.0,4.0,9,169.0,Kansas,B12,34,31,8,0.795,L1,13,5,0.722,14,4,7,3,10,1,8,4,1396,1351,77.55555555555556,75.05555555555556,3174,2803,81.38461538461539,71.87179487179488,1024,2058,0.498,345,857,0.40299999999999997,378,540,0.7,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,3.55,70,111.7,3,99.3,3
,,137,351.0,Iona,MAAC,33,20,14,0.588,L1,11,7,0.611,8,3,7,8,5,3,0,1,1503,1417,83.5,78.72222222222223,2702,2602,79.47058823529412,76.52941176470588,931,2017,0.462,319,822,0.38799999999999996,452,612,0.7390000000000001,2.63,110.0,80,107.3,218,70.7,58,-0.008,196,-2.12,195,2.14,95,103.1,240,105.2,151,Iona,15.0,Duke,2.0,67.0,89.0,L,27.0,9.0,1.0,3,27.0,Duke,ACC,33,29,8,0.784,L1,13,5,0.722,15,1,6,5,8,2,6,4,1421,1219,78.94444444444444,67.72222222222223,3121,2576,84.35135135135134,69.62162162162164,1008,2044,0.493,274,725,0.37799999999999995,505,713,0.708,28.86,122.4,3,93.6,9,69.7,93,-0.034,271,10.6,15,4.09,58,110.4,30,99.8,10
,,316,266.0,North Carolina Central,MEAC,34,19,16,0.5429999999999999,L1,9,7,0.563,12,2,3,13,4,1,0,0,1155,1135,72.1875,70.9375,2520,2425,72.0,69.28571428571429,928,1991,0.466,212,626,0.33899999999999997,406,591,0.687,-13.41,96.6,314,110.0,276,65.0,321,0.019,126,-12.78,350,-1.47,196,98.4,349,111.2,351,N.C. Central,16.0,Texas Southern,16.0,46.0,64.0,L,273.0,,,243,273.0,Texas Southern,SWAC,34,16,20,0.444,L1,12,6,0.667,8,2,5,17,3,1,0,5,1464,1372,81.33333333333333,76.22222222222223,2787,2859,77.41666666666667,79.41666666666667,878,1989,0.441,266,732,0.363,618,860,0.7190000000000001,-6.65,104.6,180,111.2,299,71.7,31,-0.01,206,-6.3,304,17.2,1,101.0,318,107.3,271
,,67,20.0,Buffalo,MAC,34,27,9,0.75,L1,15,3,0.833,14,1,8,5,5,3,1,3,1586,1362,88.11111111111109,75.66666666666667,3047,2742,84.6388888888889,76.16666666666667,1045,2206,0.474,329,887,0.371,464,666,0.6970000000000001,11.53,114.7,34,103.2,135,72.7,16,0.006,158,-0.06,140,3.87,62,105.1,145,105.2,147,Buffalo,13.0,Arizona,4.0,89.0,68.0,W,81.0,12.0,3.0,28,81.0,Arizona,P12,34,27,8,0.7709999999999999,L1,14,4,0.778,15,1,8,3,4,4,3,1,1429,1302,79.3888888888889,72.33333333333333,2818,2509,80.51428571428572,71.68571428571428,980,1939,0.505,235,624,0.377,555,730,0.76,17.7,118.0,15,100.4,83,67.1,224,0.036000000000000004,88,5.96,68,2.51,86,108.5,65,102.5,73
,,67,20.0,Buffalo,MAC,34,27,9,0.75,L1,15,3,0.833,14,1,8,5,5,3,1,3,1586,1362,88.11111111111109,75.66666666666667,3047,2742,84.6388888888889,76.16666666666667,1045,2206,0.474,329,887,0.371,464,666,0.6970000000000001,11.53,114.7,34,103.2,135,72.7,16,0.006,158,-0.06,140,3.87,62,105.1,145,105.2,147,Buffalo,13.0,Kentucky,5.0,75.0,95.0,L,180.0,,,103,180.0,Iowa State,B12,31,13,18,0.419,L7,4,14,0.222,9,7,0,10,4,1,3,6,1318,1440,73.22222222222223,80.0,2258,2339,72.83870967741936,75.45161290322581,817,1870,0.4370000000000001,234,653,0.358,390,557,0.7,6.58,109.9,81,103.4,143,68.9,130,-0.009000000000000001,200,10.71,14,-3.06,251,110.5,29,99.7,9
,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.39799999999999996,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,Loyola (IL),11.0,Miami (FL),6.0,64.0,62.0,W,256.0,22.0,13.0,37,256.0,Miami,ACC,31,22,10,0.688,L2,11,7,0.611,11,3,8,4,3,3,3,4,1328,1319,73.77777777777777,73.27777777777777,2361,2173,73.78125,67.90625,850,1832,0.46399999999999997,243,669,0.363,354,534,0.6629999999999999,15.43,112.9,53,97.4,48,67.0,233,0.017,128,8.08,52,-3.82,284,109.1,52,101.0,42
,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.39799999999999996,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,Loyola (IL),11.0,Tennessee,3.0,63.0,62.0,W,318.0,13.0,,13,318.0,Tennessee,SEC,32,26,9,0.743,L1,13,5,0.722,13,2,8,4,5,3,3,2,1310,1220,72.77777777777777,67.77777777777777,2584,2301,73.82857142857142,65.74285714285715,810,1835,0.441,249,648,0.384,508,673,0.755,22.27,114.6,36,92.4,6,66.0,282,0.019,125,11.01,11,7.1,20,111.2,13,100.2,18
,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.39799999999999996,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,Loyola (IL),11.0,Nevada,7.0,69.0,68.0,W,69.0,24.0,,25,69.0,Nevada,MWC,34,29,8,0.784,L1,15,3,0.833,14,1,12,3,3,4,1,1,1522,1346,84.55555555555556,74.77777777777777,3055,2703,82.56756756756756,73.05405405405405,963,2056,0.46799999999999997,330,830,0.39799999999999996,569,762,0.747,18.39,120.2,7,101.8,108,69.4,105,-0.026000000000000002,255,5.13,74,3.61,67,107.0,87,101.8,63
,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.39799999999999996,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,Loyola (IL),11.0,Kansas St.,9.0,78.0,62.0,W,323.0,,,42,323.0,Kansas State,B12,33,25,12,0.6759999999999999,L1,10,8,0.556,14,4,6,5,5,3,3,7,1278,1295,71.0,71.94444444444444,2630,2478,71.08108108108108,66.97297297297297,854,1811,0.47200000000000003,229,666,0.344,451,607,0.743,14.77,110.1,78,95.3,21,65.6,302,0.071,31,9.39,34,-6.5,324,111.0,14,101.6,59
,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.39799999999999996,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,Loyola (IL),11.0,Michigan,3.0,57.0,69.0,L,160.0,7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47
24.0,,25,69.0,Nevada,MWC,34,29,8,0.784,L1,15,3,0.833,14,1,12,3,3,4,1,1,1522,1346,84.55555555555556,74.77777777777777,3055,2703,82.56756756756756,73.05405405405405,963,2056,0.46799999999999997,330,830,0.39799999999999996,569,762,0.747,18.39,120.2,7,101.8,108,69.4,105,-0.026000000000000002,255,5.13,74,3.61,67,107.0,87,101.8,63,Nevada,7.0,Cincinnati,2.0,75.0,73.0,W,166.0,6.0,12.0,4,166.0,Cincinnati,Amer,33,31,5,0.861,L1,16,2,0.889,15,1,9,2,7,2,2,4,1294,997,71.8888888888889,55.38888888888889,2673,2071,74.25,57.52777777777778,873,1926,0.45299999999999996,244,681,0.358,486,706,0.688,26.6,113.4,49,86.8,2,64.5,330,-0.019,230,3.46,87,-4.21,294,106.9,89,103.4,90
24.0,,25,69.0,Nevada,MWC,34,29,8,0.784,L1,15,3,0.833,14,1,12,3,3,4,1,1,1522,1346,84.55555555555556,74.77777777777777,3055,2703,82.56756756756756,73.05405405405405,963,2056,0.46799999999999997,330,830,0.39799999999999996,569,762,0.747,18.39,120.2,7,101.8,108,69.4,105,-0.026000000000000002,255,5.13,74,3.61,67,107.0,87,101.8,63,Nevada,7.0,Texas,10.0,87.0,83.0,W,320.0,,,36,320.0,Texas,B12,33,19,15,0.5589999999999999,L2,8,10,0.444,13,4,4,7,2,4,5,8,1279,1317,71.05555555555556,73.16666666666667,2450,2338,72.05882352941177,68.76470588235293,851,1943,0.43799999999999994,234,742,0.315,431,645,0.6679999999999999,15.43,109.5,89,94.1,12,65.2,316,-0.03,263,11.77,3,2.05,99,111.4,8,99.6,5
24.0,,25,69.0,Nevada,MWC,34,29,8,0.784,L1,15,3,0.833,14,1,12,3,3,4,1,1,1522,1346,84.55555555555556,74.77777777777777,3055,2703,82.56756756756756,73.05405405405405,963,2056,0.46799999999999997,330,830,0.39799999999999996,569,762,0.747,18.39,120.2,7,101.8,108,69.4,105,-0.026000000000000002,255,5.13,74,3.61,67,107.0,87,101.8,63,Nevada,7.0,Loyola (IL),11.0,68.0,69.0,L,157.0,,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.39799999999999996,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72
,,50,66.0,San Diego State,MWC,32,22,11,0.667,L1,11,7,0.611,13,2,4,7,5,2,3,2,1383,1261,76.83333333333333,70.05555555555556,2545,2240,77.12121212121212,67.87878787878788,882,1913,0.461,235,693,0.33899999999999997,481,667,0.721,14.09,110.5,77,96.4,30,68.8,142,-0.032,265,3.46,86,-0.8,177,107.2,80,103.8,96,San Diego St.,11.0,Houston,6.0,65.0,67.0,L,130.0,21.0,,18,130.0,Houston,Amer,32,27,8,0.7709999999999999,L1,14,4,0.778,15,0,7,5,5,3,3,4,1365,1156,75.83333333333333,64.22222222222223,2685,2271,76.71428571428571,64.88571428571429,891,1898,0.469,278,714,0.389,440,616,0.7140000000000001,20.24,114.6,38,94.4,13,68.4,167,-0.015,216,3.9,81,-3.08,254,106.6,95,102.7,75
,,259,28.0,Long Island University,NEC,34,18,17,0.514,L1,10,8,0.556,12,4,5,11,1,2,0,0,1408,1399,78.22222222222223,77.72222222222223,2696,2674,77.02857142857142,76.4,916,2005,0.457,272,789,0.345,531,763,0.696,-8.27,102.3,220,110.6,287,71.6,37,0.012,144,-8.68,336,-6.06,317,100.2,334,108.9,333,Long Island,16.0,Radford,16.0,61.0,71.0,L,237.0,,,170,237.0,Radford,BSth,34,23,13,0.639,L1,12,6,0.667,11,2,7,10,5,1,0,1,1245,1156,69.16666666666667,64.22222222222223,2422,2336,67.27777777777777,64.8888888888889,802,1882,0.426,263,752,0.35,423,585,0.723,0.07,102.9,212,102.9,127,63.0,344,0.063,45,-4.03,255,3.49,71,102.8,259,106.9,249
,,62,72.0,Murray State,OVC,31,26,6,0.813,L1,16,2,0.889,14,2,10,3,2,1,0,1,1407,1179,78.16666666666667,65.5,2515,2117,78.59375,66.15625,849,1752,0.485,264,696,0.379,485,664,0.73,12.19,112.9,54,100.7,93,67.2,222,-0.0,176,-3.56,243,-0.99,185,102.9,253,106.4,222,Murray St.,12.0,West Virginia,5.0,68.0,85.0,L,232.0,15.0,11.0,12,232.0,West Virginia,B12,34,26,11,0.703,L1,11,7,0.611,14,3,5,5,7,3,5,6,1400,1293,77.77777777777777,71.83333333333333,2964,2575,80.10810810810811,69.5945945945946,944,2176,0.434,299,847,0.353,520,679,0.7659999999999999,22.44,119.4,10,96.9,41,69.2,120,-0.013999999999999999,214,10.59,16,-4.72,299,109.9,38,99.3,2
12.0,3.0,28,81.0,Arizona,P12,34,27,8,0.7709999999999999,L1,14,4,0.778,15,1,8,3,4,4,3,1,1429,1302,79.3888888888889,72.33333333333333,2818,2509,80.51428571428572,71.68571428571428,980,1939,0.505,235,624,0.377,555,730,0.76,17.7,118.0,15,100.4,83,67.1,224,0.036000000000000004,88,5.96,68,2.51,86,108.5,65,102.5,73,Arizona,4.0,Buffalo,13.0,68.0,89.0,L,20.0,,,67,20.0,Buffalo,MAC,34,27,9,0.75,L1,15,3,0.833,14,1,8,5,5,3,1,3,1586,1362,88.11111111111109,75.66666666666667,3047,2742,84.6388888888889,76.16666666666667,1045,2206,0.474,329,887,0.371,464,666,0.6970000000000001,11.53,114.7,34,103.2,135,72.7,16,0.006,158,-0.06,140,3.87,62,105.1,145,105.2,147
,21.0,56,238.0,UCLA,P12,32,21,12,0.636,L2,11,7,0.611,14,2,3,7,4,3,2,2,1472,1374,81.77777777777777,76.33333333333333,2679,2507,81.18181818181819,75.96969696969697,906,1964,0.461,300,783,0.38299999999999995,509,705,0.722,13.52,115.0,31,101.4,103,70.3,70,-0.027000000000000003,257,6.42,63,2.93,81,108.1,72,101.7,60,UCLA,11.0,St. Bonaventure,11.0,58.0,65.0,L,261.0,,,68,261.0,St. Bonaventure,A10,32,26,8,0.765,L1,14,4,0.778,13,1,9,4,4,3,1,1,1434,1330,79.66666666666667,73.8888888888889,2620,2407,77.05882352941177,70.79411764705883,844,1851,0.456,248,623,0.39799999999999996,557,739,0.754,11.21,110.8,74,99.5,74,69.4,104,0.078,21,2.8,94,1.17,127,107.0,86,104.2,111
,,49,235.0,Arizona State,P12,31,20,12,0.625,L3,8,10,0.444,13,4,4,6,3,2,2,2,1403,1378,77.94444444444444,76.55555555555556,2645,2395,82.65625,74.84375,867,1868,0.46399999999999997,277,761,0.364,578,783,0.738,14.13,116.7,18,102.6,123,71.3,43,-0.083,340,5.48,71,0.94,138,107.4,77,101.9,64,Arizona St.,11.0,Syracuse,11.0,56.0,60.0,L,155.0,,,41,155.0,Syracuse,ACC,33,23,14,0.622,L1,8,10,0.444,14,5,4,6,5,3,2,8,1161,1173,64.5,65.16666666666667,2466,2360,66.64864864864866,63.78378378378378,751,1796,0.418,193,600,0.322,534,721,0.741,14.82,107.0,135,92.2,5,62.9,345,0.021,119,9.81,27,-0.2,163,111.3,9,101.5,58
,,186,118.0,Washington State,P12,31,12,19,0.387,L2,4,14,0.222,8,8,1,10,3,1,1,2,1289,1473,71.6111111111111,81.83333333333333,2270,2411,73.2258064516129,77.7741935483871,801,1795,0.446,341,905,0.377,327,444,0.736,-1.66,108.4,108,110.0,278,68.2,178,0.004,165,4.41,79,-1.75,206,107.2,84,102.8,77,New Mexico St.,12.0,Clemson,5.0,68.0,79.0,L,299.0,20.0,,14,299.0,Clemson,ACC,32,25,10,0.7140000000000001,L1,11,7,0.611,15,1,4,6,6,3,4,5,1255,1208,69.72222222222223,67.1111111111111,2584,2307,73.82857142857142,65.91428571428571,809,1786,0.45299999999999996,266,726,0.366,461,609,0.757,21.65,114.2,44,92.6,7,66.1,274,-0.009000000000000001,203,10.22,20,-1.91,214,110.6,26,100.4,23
,,97,185.0,Bucknell,Pat,34,25,10,0.7140000000000001,L1,16,2,0.889,15,1,10,8,0,1,0,2,1438,1196,79.8888888888889,66.44444444444444,2837,2559,81.05714285714286,73.11428571428571,942,1995,0.47200000000000003,269,784,0.34299999999999997,606,844,0.718,7.31,109.5,90,102.2,116,71.4,40,0.006,160,-4.35,268,5.79,31,102.8,260,107.1,264,Bucknell,14.0,Michigan St.,3.0,78.0,82.0,L,78.0,5.0,2.0,6,78.0,Michigan State,B10,33,30,5,0.857,L1,16,2,0.889,16,1,8,1,6,3,3,2,1377,1191,76.5,66.16666666666667,2807,2271,80.2,64.88571428571429,943,1872,0.504,277,671,0.413,509,678,0.7509999999999999,25.41,119.2,13,93.8,10,67.0,234,0.038,83,6.64,62,-5.03,303,108.6,63,101.9,65
,,97,185.0,Bucknell,Pat,34,25,10,0.7140000000000001,L1,16,2,0.889,15,1,10,8,0,1,0,2,1438,1196,79.8888888888889,66.44444444444444,2837,2559,81.05714285714286,73.11428571428571,942,1995,0.47200000000000003,269,784,0.34299999999999997,606,844,0.718,7.31,109.5,90,102.2,116,71.4,40,0.006,160,-4.35,268,5.79,31,102.8,260,107.1,264,Xavier,1.0,Texas Southern,16.0,102.0,83.0,L,273.0,,,243,273.0,Texas Southern,SWAC,34,16,20,0.444,L1,12,6,0.667,8,2,5,17,3,1,0,5,1464,1372,81.33333333333333,76.22222222222223,2787,2859,77.41666666666667,79.41666666666667,878,1989,0.441,266,732,0.363,618,860,0.7190000000000001,-6.65,104.6,180,111.2,299,71.7,31,-0.01,206,-6.3,304,17.2,1,101.0,318,107.3,271
