AP19_Rnk,PS19_Rnk,KP19_Rank,TeamID,TS19_Team,KP19_Conference,TS19_GP,STA19_W,STA19_L,STA19_Pct,STA19_Strk,STA19_Conf_W,STA19_Conf_L,STA19_Conf_Pct,STA19_Home_W,STA19_Home_L,STA19_Away_W,STA19_Away_L,STA19_Neutral_W,STA19_Neutral_L,STA_Top25_W,STA_Top25_L,STA_Conf_PF,STA19_Conf_PA,STA19_Conf_PPG,STA19_Conf_PAPG,STA19_PF,STA19_PA,STA19_PPG,STA19_PAPG,TS19_FGM,TS19_FGA,TS19_FG%,TS19_3PM,TS19_3PA,TS19_3P%,TS19_FTM,TS19_FTA,TS19_FT%,KP19_Ajusted Efficiency Margin,KP19_Adjusted Offensive Efficiency,KP19_AOE Rk,KP19_Adjusted Defensive Efficiency,KP19_ADE Rk,KP19_Adjusted Tempo,KP19_AT Rk,KP19_Luck,KP19_Luck Rk,KP19_Strength of Schedule,KP_SOS Rk,KP19_Non-Conference Strength of Schedule,KP19_NCSOS Rk,KP19_Average Opponents Offensive Efficiency,KP19_AOOE Rk,KP19_Average Opponents Defensive Efficiency,KP19_AODE Rk,Team,Seed,Opponent,OppSeed,PF**,PA,WL,OppTeamID,Opp_AP19_Rnk,Opp_PS19_Rnk,Opp_KP19_Rank,Opp_TeamID,Opp_TS19_Team,Opp_KP19_Conference,Opp_TS19_GP,Opp_STA19_W,Opp_STA19_L,Opp_STA19_Pct,Opp_STA19_Strk,Opp_STA19_Conf_W,Opp_STA19_Conf_L,Opp_STA19_Conf_Pct,Opp_STA19_Home_W,Opp_STA19_Home_L,Opp_STA19_Away_W,Opp_STA19_Away_L,Opp_STA19_Neutral_W,Opp_STA19_Neutral_L,Opp_STA19_Top25_W,Opp_STA19_Top25_L,Opp_STA19_Conf_PF,Opp_STA19_Conf_PA,Opp_STA19_Conf_PPG,Opp_STA19_Conf_PAPG,Opp_STA19_PF,Opp_STA19_PA,Opp_STA19_PPG,Opp_STA19_PAPG,Opp_TS19_FGM,Opp_TS19_FGA,Opp_TS19_FG%,Opp_TS19_3PM,Opp_TS19_3PA,Opp_TS19_3P%,Opp_TS19_FTM,Opp_TS19_FTA,Opp_TS19_FT%,Opp_KP19_Ajusted Efficiency Margin,Opp_KP19_Adjusted Offensive Efficiency,Opp_KP19 AOW Rk,Opp_KP19_Adjusted Defensive Efficiency,Opp_KP19_ADE Rk,Opp_KP19_Adjusted Tempo,Opp_KP19_AT Rk,Opp_KP19_Luck,Opp_KP19_Luck_Rk,Opp_KP19_Strength of Schedule,Opp_KP19_SOS Rk,Opp_KP19_Non-Conference Strength of Schedule,Opp_KP19_NCSOS Rk,Opp_KP19_Average Opponents Offensive Efficiency,Opp_KP19_AOOE Rk,Opp_KP19_Average Opponents Defensive Efficiency,Opp_KP19_AODE Rk
14.0,11.0,11,129.0,Auburn,SEC,34,30,10,0.75,L1,11,7,0.611,15,2,4,6,11,2,6,6,0,0,0.0,0.0,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25.0,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,Auburn,5.0,Virginia,1.0,62.0,63.0,L,349.0,2.0,5.0,1.0,349.0,Virginia,ACC,32.0,35.0,3.0,0.9209999999999999,W6,16.0,2.0,0.889,15.0,1.0,10.0,1.0,10.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,2714.0,2132.0,71.42105263157895,56.105263157894754,820.0,1715.0,0.478,271.0,663.0,0.409,388.0,520.0,0.746,34.22,123.4,2.0,89.2,5.0,59.4,353.0,0.05,62.0,11.18,22.0,-3.24,255.0,109.2,34.0,98.1,14.0
14.0,11.0,11,129.0,Auburn,SEC,34,30,10,0.75,L1,11,7,0.611,15,2,4,6,11,2,6,6,0,0,0.0,0.0,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25.0,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,Auburn,5.0,New Mexico St.,12.0,78.0,77.0,W,119.0,,,53.0,119.0,New Mexico State,WAC,34.0,30.0,5.0,0.857,L1,15.0,1.0,0.938,16.0,1.0,10.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2734.0,2259.0,78.11428571428571,64.54285714285714,937.0,2041.0,0.45899999999999996,319.0,952.0,0.335,464.0,687.0,0.675,13.62,113.0,35.0,99.3,84.0,65.9,269.0,0.042,79.0,-3.44,236.0,-3.22,254.0,102.8,235.0,106.2,222.0
12.0,23.0,19,109.0,LSU,SEC,32,28,7,0.8,L1,16,2,0.889,15,2,9,1,4,4,4,3,0,0,0.0,0.0,2815,2558,80.42857142857143,73.08571428571429,912,1975,0.462,219,678,0.32299999999999995,561,744,0.754,20.22,117.7,12,97.5,59,70.0,67,0.063,36,10.02,35,2.77,92,109.3,30,99.3,32,LSU,3.0,Michigan St.,2.0,63.0,80.0,L,78.0,5.0,10.0,3.0,78.0,Michigan State,B10,33.0,32.0,7.0,0.821,L1,16.0,4.0,0.8,15.0,1.0,8.0,4.0,9.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,3025.0,2534.0,77.56410256410257,64.97435897435898,922.0,1889.0,0.488,273.0,712.0,0.38299999999999995,498.0,664.0,0.75,30.81,121.0,5.0,90.2,9.0,66.9,211.0,0.001,177.0,13.67,2.0,3.24,82.0,110.6,7.0,96.9,1.0
12.0,23.0,19,109.0,LSU,SEC,32,28,7,0.8,L1,16,2,0.889,15,2,9,1,4,4,4,3,0,0,0.0,0.0,2815,2558,80.42857142857143,73.08571428571429,912,1975,0.462,219,678,0.32299999999999995,561,744,0.754,20.22,117.7,12,97.5,59,70.0,67,0.063,36,10.02,35,2.77,92,109.3,30,99.3,32,LSU,3.0,Yale,14.0,79.0,74.0,W,189.0,,,77.0,189.0,Yale,Ivy,28.0,22.0,8.0,0.733,L1,10.0,4.0,0.7140000000000001,10.0,2.0,8.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2427.0,2202.0,80.9,73.4,834.0,1687.0,0.494,217.0,586.0,0.37,371.0,512.0,0.725,8.79,111.6,51.0,102.8,141.0,71.0,41.0,0.040999999999999995,80.0,-1.1,167.0,-2.09,222.0,103.0,224.0,104.2,140.0
12.0,23.0,19,109.0,LSU,SEC,32,28,7,0.8,L1,16,2,0.889,15,2,9,1,4,4,4,3,0,0,0.0,0.0,2815,2558,80.42857142857143,73.08571428571429,912,1975,0.462,219,678,0.32299999999999995,561,744,0.754,20.22,117.7,12,97.5,59,70.0,67,0.063,36,10.02,35,2.77,92,109.3,30,99.3,32,LSU,3.0,Maryland,6.0,69.0,67.0,W,194.0,,,24.0,194.0,Maryland,B10,32.0,23.0,11.0,0.6759999999999999,L1,13.0,7.0,0.65,15.0,3.0,6.0,5.0,2.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,2429.0,2228.0,71.44117647058823,65.52941176470588,807.0,1777.0,0.45399999999999996,232.0,657.0,0.353,437.0,584.0,0.748,19.29,113.4,31.0,94.1,21.0,66.0,264.0,-0.004,189.0,10.75,24.0,-4.92,299.0,109.8,18.0,99.1,30.0
,18.0,21,230.0,Mississippi State,SEC,33,23,11,0.6759999999999999,L2,10,8,0.556,14,3,5,5,4,3,1,5,0,0,0.0,0.0,2628,2394,77.29411764705883,70.41176470588233,911,1930,0.47200000000000003,284,752,0.37799999999999995,446,624,0.715,20.04,117.7,13,97.6,61,67.8,161,-0.038,270,10.09,34,2.22,100,110.1,17,100.0,44,Mississippi St.,5.0,Liberty,12.0,76.0,80.0,L,198.0,,,58.0,198.0,Liberty,ASun,34.0,29.0,7.0,0.8059999999999999,L1,14.0,2.0,0.875,16.0,1.0,11.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2654.0,2209.0,73.72222222222223,61.361111111111114,921.0,1878.0,0.49,300.0,817.0,0.3670000000000001,374.0,485.0,0.7709999999999999,11.54,111.1,54.0,99.6,87.0,62.3,349.0,0.009000000000000001,158.0,-3.27,230.0,-3.2,252.0,102.5,245.0,105.8,203.0
7.0,2.0,8,190.0,Kentucky,SEC,33,30,7,0.8109999999999999,L1,15,3,0.833,17,1,8,2,5,4,7,5,0,0,0.0,0.0,2806,2394,75.83783783783784,64.70270270270271,878,1835,0.478,199,547,0.364,577,780,0.74,27.57,117.6,14,90.1,8,65.6,284,0.033,98,11.32,19,1.75,107,110.7,5,99.4,34,Kentucky,2.0,Abilene Christian,15.0,79.0,44.0,W,173.0,,,152.0,173.0,Abilene Christian,Slnd,33.0,27.0,7.0,0.794,L1,14.0,4.0,0.778,13.0,2.0,10.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2502.0,2161.0,73.58823529411767,63.55882352941178,880.0,1858.0,0.474,246.0,637.0,0.386,452.0,632.0,0.715,1.35,103.4,196.0,102.0,121.0,66.1,256.0,0.12300000000000001,5.0,-8.67,341.0,-4.75,295.0,100.0,326.0,108.7,336.0
7.0,2.0,8,190.0,Kentucky,SEC,33,30,7,0.8109999999999999,L1,15,3,0.833,17,1,8,2,5,4,7,5,0,0,0.0,0.0,2806,2394,75.83783783783784,64.70270270270271,878,1835,0.478,199,547,0.364,577,780,0.74,27.57,117.6,14,90.1,8,65.6,284,0.033,98,11.32,19,1.75,107,110.7,5,99.4,34,Kentucky,2.0,Wofford,7.0,62.0,56.0,W,103.0,19.0,,18.0,103.0,Wofford,SC,33.0,30.0,5.0,0.857,L1,18.0,0.0,1.0,15.0,1.0,11.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2879.0,2295.0,95.96666666666668,65.57142857142857,997.0,2022.0,0.493,364.0,874.0,0.41600000000000004,381.0,545.0,0.6990000000000001,20.69,118.1,10.0,97.4,56.0,65.7,278.0,0.046,68.0,1.82,97.0,8.37,6.0,106.0,83.0,104.2,144.0
7.0,2.0,8,190.0,Kentucky,SEC,33,30,7,0.8109999999999999,L1,15,3,0.833,17,1,8,2,5,4,7,5,0,0,0.0,0.0,2806,2394,75.83783783783784,64.70270270270271,878,1835,0.478,199,547,0.364,577,780,0.74,27.57,117.6,14,90.1,8,65.6,284,0.033,98,11.32,19,1.75,107,110.7,5,99.4,34,Kentucky,2.0,Houston,3.0,62.0,58.0,W,130.0,11.0,,12.0,130.0,Houston,Amer,33.0,33.0,4.0,0.892,L1,16.0,2.0,0.889,19.0,1.0,10.0,1.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2787.0,2258.0,75.32432432432431,61.02702702702703,883.0,1968.0,0.449,305.0,838.0,0.364,443.0,629.0,0.7040000000000001,24.13,115.3,19.0,91.2,11.0,66.1,260.0,0.039,86.0,4.45,76.0,-4.16,283.0,105.7,92.0,101.3,62.0
7.0,2.0,8,190.0,Kentucky,SEC,33,30,7,0.8109999999999999,L1,15,3,0.833,17,1,8,2,5,4,7,5,0,0,0.0,0.0,2806,2394,75.83783783783784,64.70270270270271,878,1835,0.478,199,547,0.364,577,780,0.74,27.57,117.6,14,90.1,8,65.6,284,0.033,98,11.32,19,1.75,107,110.7,5,99.4,34,Kentucky,2.0,Auburn,5.0,71.0,77.0,L,129.0,14.0,11.0,11.0,129.0,Auburn,SEC,34.0,30.0,10.0,0.75,L1,11.0,7.0,0.611,15.0,2.0,4.0,6.0,11.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,3188.0,2750.0,79.7,68.75,930.0,2071.0,0.449,381.0,1012.0,0.376,460.0,648.0,0.71,25.0,120.9,6.0,95.9,36.0,67.9,155.0,0.008,162.0,12.23,11.0,2.63,96.0,110.7,3.0,98.5,20.0
,,50,306.0,Ole Miss,SEC,32,20,13,0.606,L2,10,8,0.556,11,5,6,5,3,3,2,4,0,0,0.0,0.0,2485,2347,75.3030303030303,71.12121212121212,847,1844,0.45899999999999996,261,729,0.358,458,585,0.7829999999999999,13.98,113.2,33,99.2,80,68.5,131,-0.006999999999999999,203,8.69,43,-1.11,191,109.1,38,100.4,49,Ole Miss,8.0,Oklahoma,9.0,72.0,95.0,L,251.0,,,32.0,251.0,Oklahoma,B12,32.0,20.0,14.0,0.588,L1,7.0,11.0,0.389,10.0,4.0,5.0,7.0,5.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,2423.0,2318.0,71.26470588235293,68.17647058823529,830.0,1864.0,0.445,212.0,619.0,0.342,405.0,586.0,0.691,16.94,111.1,57.0,94.1,23.0,68.6,123.0,0.023,119.0,13.27,3.0,7.44,12.0,110.3,11.0,97.1,2.0
,,26,219.0,Florida,SEC,34,20,16,0.556,L1,9,9,0.5,9,6,5,6,6,4,3,10,0,0,0.0,0.0,2440,2289,67.77777777777777,63.58333333333334,814,1907,0.4270000000000001,277,828,0.335,416,579,0.718,18.3,110.5,61,92.2,16,62.9,344,-0.063,315,12.0,14,5.12,39,110.7,6,98.7,23,Florida,10.0,Nevada,7.0,70.0,61.0,W,69.0,20.0,7.0,27.0,69.0,Nevada,MWC,33.0,29.0,5.0,0.853,L2,15.0,3.0,0.833,15.0,0.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2723.0,2270.0,80.08823529411767,66.76470588235293,905.0,1944.0,0.466,292.0,831.0,0.35100000000000003,560.0,791.0,0.708,18.18,114.0,26.0,95.9,35.0,69.3,91.0,0.033,99.0,1.42,103.0,1.79,106.0,105.4,111.0,103.9,130.0
,,26,219.0,Florida,SEC,34,20,16,0.556,L1,9,9,0.5,9,6,5,6,6,4,3,10,0,0,0.0,0.0,2440,2289,67.77777777777777,63.58333333333334,814,1907,0.4270000000000001,277,828,0.335,416,579,0.718,18.3,110.5,61,92.2,16,62.9,344,-0.063,315,12.0,14,5.12,39,110.7,6,98.7,23,Florida,10.0,Michigan,2.0,49.0,64.0,L,160.0,8.0,19.0,6.0,160.0,Michigan,B10,33.0,30.0,7.0,0.8109999999999999,L1,15.0,5.0,0.75,17.0,1.0,7.0,4.0,6.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,2575.0,2158.0,69.5945945945946,58.32432432432432,855.0,1894.0,0.451,266.0,757.0,0.35100000000000003,357.0,514.0,0.695,28.32,114.5,24.0,86.2,2.0,64.8,317.0,-0.001,181.0,11.27,20.0,-5.42,309.0,109.2,35.0,98.0,12.0
19.0,,18,103.0,Wofford,SC,33,30,5,0.857,L1,18,0,1.0,15,1,11,3,4,1,0,4,0,0,0.0,0.0,2879,2295,95.96666666666668,65.57142857142857,997,2022,0.493,364,874,0.41600000000000004,381,545,0.6990000000000001,20.69,118.1,10,97.4,56,65.7,278,0.046,68,1.82,97,8.37,6,106.0,83,104.2,144,Wofford,7.0,Kentucky,2.0,56.0,62.0,L,190.0,7.0,2.0,8.0,190.0,Kentucky,SEC,33.0,30.0,7.0,0.8109999999999999,L1,15.0,3.0,0.833,17.0,1.0,8.0,2.0,5.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,2806.0,2394.0,75.83783783783784,64.70270270270271,878.0,1835.0,0.478,199.0,547.0,0.364,577.0,780.0,0.74,27.57,117.6,14.0,90.1,8.0,65.6,284.0,0.033,98.0,11.32,19.0,1.75,107.0,110.7,5.0,99.4,34.0
19.0,,18,103.0,Wofford,SC,33,30,5,0.857,L1,18,0,1.0,15,1,11,3,4,1,0,4,0,0,0.0,0.0,2879,2295,95.96666666666668,65.57142857142857,997,2022,0.493,364,874,0.41600000000000004,381,545,0.6990000000000001,20.69,118.1,10,97.4,56,65.7,278,0.046,68,1.82,97,8.37,6,106.0,83,104.2,144,Wofford,7.0,Seton Hall,10.0,84.0,68.0,W,117.0,,,60.0,117.0,Seton Hall,BE,33.0,20.0,14.0,0.588,L2,9.0,9.0,0.5,11.0,4.0,3.0,8.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2508.0,2443.0,73.76470588235293,71.8529411764706,863.0,1959.0,0.441,231.0,714.0,0.324,483.0,682.0,0.708,11.5,109.0,87.0,97.5,60.0,69.1,100.0,0.023,120.0,8.54,44.0,3.58,68.0,109.2,36.0,100.7,52.0
,,152,173.0,Abilene Christian,Slnd,33,27,7,0.794,L1,14,4,0.778,13,2,10,4,4,1,0,2,0,0,0.0,0.0,2502,2161,73.58823529411767,63.55882352941178,880,1858,0.474,246,637,0.386,452,632,0.715,1.35,103.4,196,102.0,121,66.1,256,0.12300000000000001,5,-8.67,341,-4.75,295,100.0,326,108.7,336,Abilene Christian,15.0,Kentucky,2.0,44.0,79.0,L,190.0,7.0,2.0,8.0,190.0,Kentucky,SEC,33.0,30.0,7.0,0.8109999999999999,L1,15.0,3.0,0.833,17.0,1.0,8.0,2.0,5.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,2806.0,2394.0,75.83783783783784,64.70270270270271,878.0,1835.0,0.478,199.0,547.0,0.364,577.0,780.0,0.74,27.57,117.6,14.0,90.1,8.0,65.6,284.0,0.033,98.0,11.32,19.0,1.75,107.0,110.7,5.0,99.4,34.0
,,209,267.0,Prairie View A&M,SWAC,34,22,13,0.629,L1,17,1,0.9440000000000001,11,0,9,12,2,1,0,0,0,0,0.0,0.0,2627,2547,75.05714285714286,72.77142857142857,875,1997,0.43799999999999994,210,675,0.311,591,868,0.6809999999999999,-4.13,102.1,219,106.2,210,71.1,38,0.061,39,-7.85,331,6.15,26,98.8,343,106.7,243,Prairie View,16.0,Fairleigh Dickinson,16.0,76.0,82.0,L,279.0,,,211.0,279.0,Fairleigh Dickinson,NEC,33.0,21.0,14.0,0.6,L1,12.0,6.0,0.667,13.0,4.0,7.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2620.0,2515.0,74.85714285714286,71.85714285714286,876.0,1834.0,0.478,254.0,629.0,0.40399999999999997,483.0,660.0,0.732,-4.22,106.5,139.0,110.7,295.0,66.8,223.0,0.04,81.0,-8.16,338.0,-1.86,215.0,99.5,335.0,107.7,296.0
,,202,96.0,North Dakota State,Sum,33,19,16,0.5429999999999999,L1,9,7,0.563,10,3,4,9,5,4,0,2,0,0,0.0,0.0,2556,2541,73.02857142857142,72.6,828,1816,0.456,315,861,0.366,445,575,0.774,-3.2,107.4,117,110.6,292,65.0,312,0.064,34,-2.85,217,3.23,84,104.8,138,107.6,292,North Dakota St.,16.0,Duke,1.0,62.0,85.0,L,27.0,1.0,4.0,4.0,27.0,Duke,ACC,34.0,32.0,6.0,0.8420000000000001,L1,14.0,4.0,0.778,15.0,2.0,7.0,2.0,10.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,3143.0,2576.0,82.71052631578948,67.78947368421052,1037.0,2173.0,0.47700000000000004,247.0,818.0,0.302,518.0,751.0,0.69,30.62,120.0,7.0,89.3,6.0,72.1,20.0,0.018000000000000002,134.0,12.85,7.0,5.08,40.0,110.7,4.0,97.8,11.0
,,202,96.0,North Dakota State,Sum,33,19,16,0.5429999999999999,L1,9,7,0.563,10,3,4,9,5,4,0,2,0,0,0.0,0.0,2556,2541,73.02857142857142,72.6,828,1816,0.456,315,861,0.366,445,575,0.774,-3.2,107.4,117,110.6,292,65.0,312,0.064,34,-2.85,217,3.23,84,104.8,138,107.6,292,North Dakota St.,16.0,N.C. Central,16.0,78.0,74.0,W,266.0,,,303.0,266.0,North Carolina Central,MEAC,33.0,18.0,16.0,0.529,L1,10.0,6.0,0.625,10.0,2.0,4.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2429.0,2266.0,71.44117647058823,66.64705882352939,850.0,1865.0,0.456,212.0,672.0,0.315,443.0,620.0,0.715,-11.55,97.8,295.0,109.3,267.0,65.3,291.0,-0.008,206.0,-11.84,352.0,1.19,120.0,97.0,353.0,108.9,343.0
,,124,24.0,Georgia State,SB,32,24,10,0.706,L1,13,5,0.722,13,1,7,7,4,2,0,2,0,0,0.0,0.0,2598,2491,76.41176470588233,73.26470588235293,865,1858,0.466,316,814,0.38799999999999996,424,643,0.659,4.85,107.7,111,102.8,143,70.0,69,0.14300000000000002,2,1.09,115,3.5,70,105.2,121,104.1,137,Georgia St.,14.0,Houston,3.0,55.0,84.0,L,130.0,11.0,,12.0,130.0,Houston,Amer,33.0,33.0,4.0,0.892,L1,16.0,2.0,0.889,19.0,1.0,10.0,1.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2787.0,2258.0,75.32432432432431,61.02702702702703,883.0,1968.0,0.449,305.0,838.0,0.364,443.0,629.0,0.7040000000000001,24.13,115.3,19.0,91.2,11.0,66.1,260.0,0.039,86.0,4.45,76.0,-4.16,283.0,105.7,92.0,101.3,62.0
4.0,3.0,2,1.0,Gonzaga,WCC,33,33,4,0.892,L1,16,0,1.0,17,0,9,1,7,3,2,3,0,0,0.0,0.0,3243,2400,87.64864864864866,64.86486486486487,1062,1997,0.532,257,704,0.365,551,718,0.767,32.85,124.5,1,91.6,12,70.2,62,-0.001,180,4.46,75,1.87,105,106.9,69,102.5,87,Gonzaga,1.0,Fairleigh Dickinson,16.0,87.0,49.0,W,279.0,,,211.0,279.0,Fairleigh Dickinson,NEC,33.0,21.0,14.0,0.6,L1,12.0,6.0,0.667,13.0,4.0,7.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2620.0,2515.0,74.85714285714286,71.85714285714286,876.0,1834.0,0.478,254.0,629.0,0.40399999999999997,483.0,660.0,0.732,-4.22,106.5,139.0,110.7,295.0,66.8,223.0,0.04,81.0,-8.16,338.0,-1.86,215.0,99.5,335.0,107.7,296.0
4.0,3.0,2,1.0,Gonzaga,WCC,33,33,4,0.892,L1,16,0,1.0,17,0,9,1,7,3,2,3,0,0,0.0,0.0,3243,2400,87.64864864864866,64.86486486486487,1062,1997,0.532,257,704,0.365,551,718,0.767,32.85,124.5,1,91.6,12,70.2,62,-0.001,180,4.46,75,1.87,105,106.9,69,102.5,87,Gonzaga,1.0,Baylor,9.0,83.0,71.0,W,298.0,,,35.0,298.0,Baylor,B12,32.0,20.0,14.0,0.588,L1,10.0,8.0,0.556,13.0,5.0,5.0,6.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,2442.0,2302.0,71.82352941176471,67.70588235294117,816.0,1854.0,0.44,254.0,748.0,0.34,407.0,604.0,0.674,16.48,115.3,20.0,98.8,75.0,65.2,297.0,-0.028999999999999998,255.0,10.49,28.0,-4.04,276.0,108.8,43.0,98.3,18.0
4.0,3.0,2,1.0,Gonzaga,WCC,33,33,4,0.892,L1,16,0,1.0,17,0,9,1,7,3,2,3,0,0,0.0,0.0,3243,2400,87.64864864864866,64.86486486486487,1062,1997,0.532,257,704,0.365,551,718,0.767,32.85,124.5,1,91.6,12,70.2,62,-0.001,180,4.46,75,1.87,105,106.9,69,102.5,87,Gonzaga,1.0,Florida St.,4.0,72.0,58.0,W,193.0,10.0,17.0,14.0,193.0,Florida State,ACC,34.0,29.0,8.0,0.784,L1,13.0,5.0,0.722,15.0,1.0,6.0,4.0,8.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,2771.0,2485.0,74.89189189189189,67.16216216216216,879.0,1984.0,0.44299999999999995,255.0,760.0,0.336,534.0,721.0,0.741,22.39,112.8,36.0,90.4,10.0,68.6,121.0,0.046,70.0,10.46,30.0,0.93,128.0,109.8,20.0,99.3,33.0
4.0,3.0,2,1.0,Gonzaga,WCC,33,33,4,0.892,L1,16,0,1.0,17,0,9,1,7,3,2,3,0,0,0.0,0.0,3243,2400,87.64864864864866,64.86486486486487,1062,1997,0.532,257,704,0.365,551,718,0.767,32.85,124.5,1,91.6,12,70.2,62,-0.001,180,4.46,75,1.87,105,106.9,69,102.5,87,Gonzaga,1.0,Texas Tech,3.0,69.0,75.0,L,242.0,9.0,,5.0,242.0,Texas Tech,B12,32.0,31.0,7.0,0.816,L1,14.0,4.0,0.778,17.0,1.0,6.0,3.0,8.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2765.0,2261.0,72.76315789473685,59.5,837.0,1775.0,0.47200000000000003,232.0,631.0,0.368,433.0,595.0,0.728,30.03,114.1,25.0,84.1,1.0,66.6,231.0,0.004,171.0,11.18,21.0,-5.39,307.0,109.8,19.0,98.7,22.0
,,31,18.0,Saint Mary's,WCC,33,22,12,0.647,L1,11,5,0.688,14,3,5,5,3,4,1,4,0,0,0.0,0.0,2463,2185,72.44117647058823,64.26470588235293,876,1850,0.474,245,648,0.37799999999999995,409,549,0.745,17.31,114.7,23,97.4,55,62.7,348,-0.045,285,3.66,82,-0.9,183,106.6,76,103.0,100,Saint Mary's (CA),11.0,Villanova,6.0,57.0,61.0,L,208.0,23.0,9.0,30.0,208.0,Villanova,BE,34.0,26.0,10.0,0.722,L1,13.0,5.0,0.722,13.0,2.0,5.0,7.0,8.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2654.0,2425.0,73.72222222222223,67.3611111111111,840.0,1912.0,0.439,361.0,1023.0,0.353,491.0,675.0,0.727,17.33,116.5,16.0,99.2,81.0,63.6,335.0,0.044000000000000004,73.0,8.0,51.0,3.32,78.0,108.8,44.0,100.8,55.0
,,53,119.0,New Mexico State,WAC,34,30,5,0.857,L1,15,1,0.938,16,1,10,2,4,2,0,2,0,0,0.0,0.0,2734,2259,78.11428571428571,64.54285714285714,937,2041,0.45899999999999996,319,952,0.335,464,687,0.675,13.62,113.0,35,99.3,84,65.9,269,0.042,79,-3.44,236,-3.22,254,102.8,235,106.2,222,New Mexico St.,12.0,Auburn,5.0,77.0,78.0,L,129.0,14.0,11.0,11.0,129.0,Auburn,SEC,34.0,30.0,10.0,0.75,L1,11.0,7.0,0.611,15.0,2.0,4.0,6.0,11.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,3188.0,2750.0,79.7,68.75,930.0,2071.0,0.449,381.0,1012.0,0.376,460.0,648.0,0.71,25.0,120.9,6.0,95.9,36.0,67.9,155.0,0.008,162.0,12.23,11.0,2.63,96.0,110.7,3.0,98.5,20.0
