AP19_Rnk,PS19_Rnk,KP19_Rank,TeamID,TS19_Team,KP19_Conference,TS19_GP,STA19_W,STA19_L,STA19_Pct,STA19_Strk,STA19_Conf_W,STA19_Conf_L,STA19_Conf_Pct,STA19_Home_W,STA19_Home_L,STA19_Away_W,STA19_Away_L,STA19_Neutral_W,STA19_Neutral_L,STA19_Top25_W,STA19_Top25_L,STA19_Conf_PF,STA19_Conf_PA,STA19_Conf_PPG,STA19_Conf_PAPG,STA19_PF,STA19_PA,STA19_PPG,STA19_PAPG,TS19_FGM,TS19_FGA,TS19_FG%,TS19_3PM,TS19_3PA,TS19_3P%,TS19_FTM,TS19_FTA,TS19_FT%,KP19_Ajusted Efficiency Margin,KP19_Adjusted Offensive Efficiency,KP19_AOE Rk,KP19_Adjusted Defensive Efficiency,KP19_ADE Rk,KP19_Adjusted Tempo,KP19_AT Rk,KP19_Luck,KP19_Luck Rk,KP19_Strength of Schedule,KP19_SOS Rk,KP19_Non-Conference Strength of Schedule,KP19_NCSOS Rk,KP19_Average Opponents Offensive Efficiency,KP19_AOOE Rk,KP19_Average Opponents Defensive Efficiency,KP19_AODE Rk
,,305,175.0,Howard,MEAC,33,17,17,0.5,L2,10,6,0.625,6,7,9,8,2,2,0,0,0,0,0.0,0.0,2684,2661,78.94117647058823,78.26470588235293,914,2104,0.434,234,643,0.364,550,762,0.722,-11.89,102.0,221,113.9,334,71.3,31,0.017,138,-9.37,345,-0.38,175,97.8,350,107.2,271
,,244,246.0,Norfolk State,MEAC,34,22,14,0.611,L1,14,2,0.875,11,2,9,8,2,4,0,1,0,0,0.0,0.0,2652,2503,73.66666666666667,69.52777777777777,849,1935,0.439,263,713,0.369,551,771,0.715,-7.23,98.5,284,105.7,196,69.2,98,0.059,46,-9.6,347,1.35,116,98.0,348,107.6,287
,,337,314.0,South Carolina State,MEAC,34,8,26,0.235,L1,5,11,0.313,5,6,2,19,1,1,0,1,0,0,0.0,0.0,2388,2593,70.23529411764707,76.26470588235293,811,1891,0.429,193,582,0.332,573,772,0.742,-18.5,98.3,287,116.8,348,67.0,209,-0.037000000000000005,267,-7.77,328,6.5,20,99.2,338,106.9,257
,,303,266.0,North Carolina Central,MEAC,33,18,16,0.529,L1,10,6,0.625,10,2,4,12,4,2,0,1,0,0,0.0,0.0,2429,2266,71.44117647058823,66.64705882352939,850,1865,0.456,212,672,0.315,443,620,0.715,-11.55,97.8,295,109.3,267,65.3,291,-0.008,206,-11.84,352,1.19,120,97.0,353,108.9,343
,,306,133.0,Bethune-Cookman,MEAC,31,14,17,0.452,L2,9,7,0.563,10,4,4,12,0,1,0,0,0,0,0.0,0.0,2290,2245,73.87096774193549,72.41935483870971,833,1899,0.439,204,635,0.321,420,689,0.61,-11.92,93.6,332,105.5,191,72.2,18,-0.03,256,-10.94,351,-2.0,219,98.7,344,109.7,352
,,300,178.0,North Carolina A&T,MEAC,32,19,13,0.594,L1,13,3,0.813,11,2,7,10,1,1,0,1,0,0,0.0,0.0,2241,2209,70.03125,69.03125,825,1797,0.459,227,649,0.35,364,548,0.664,-11.32,96.8,305,108.1,249,65.7,279,0.099,11,-10.75,350,3.32,77,97.9,349,108.7,335
,,333,54.0,Morgan State,MEAC,30,9,21,0.3,L3,4,12,0.25,6,7,2,13,1,1,0,2,0,0,0.0,0.0,2161,2304,72.03333333333333,76.8,758,1920,0.395,168,521,0.322,477,669,0.713,-17.85,92.8,337,110.7,296,72.1,22,-0.07400000000000001,328,-12.93,353,-0.83,182,97.3,352,110.2,353
,,342,200.0,Coppin State,MEAC,33,8,25,0.242,L1,7,9,0.438,3,7,4,16,1,2,0,2,0,0,0.0,0.0,2118,2507,64.18181818181819,75.96969696969697,710,1827,0.389,240,841,0.285,458,689,0.665,-20.33,88.9,349,109.3,266,70.2,60,0.01,155,-7.78,329,7.64,10,99.6,333,107.4,280
,,352,308.0,Delaware State,MEAC,31,6,24,0.2,L1,2,13,0.133,3,9,2,14,1,1,0,0,0,0,0.0,0.0,1892,2301,63.06666666666667,76.7,695,1963,0.354,234,789,0.297,332,489,0.679,-29.31,84.5,352,113.8,333,69.7,77,0.008,161,-9.71,348,0.84,130,98.2,346,107.9,309
,,318,340.0,Florida A&M,MEAC,31,12,19,0.387,W1,9,7,0.563,6,4,6,13,0,2,0,0,0,0,0.0,0.0,1927,2057,62.161290322580655,66.35483870967742,719,1640,0.438,180,489,0.368,309,503,0.614,-13.89,89.4,347,103.3,148,64.9,314,-0.006999999999999999,201,-7.17,312,4.97,43,100.0,327,107.1,270
,,353,333.0,Maryland-Eastern Shore,MEAC,32,6,25,0.194,L1,4,11,0.267,4,7,2,17,0,1,0,1,0,0,0.0,0.0,1763,2227,56.87096774193547,71.83870967741936,666,1705,0.391,172,610,0.282,329,489,0.6729999999999999,-29.42,85.4,351,114.8,340,63.1,343,0.024,115,-7.72,327,5.31,36,99.8,331,107.5,282
15.0,,22,20.0,Buffalo,MAC,34,32,4,0.889,L1,16,2,0.889,14,0,12,3,6,1,1,2,0,0,0.0,0.0,3037,2550,84.3611111111111,70.83333333333333,1033,2234,0.462,325,969,0.335,497,719,0.691,19.85,115.2,21,95.4,31,73.6,11,0.056,50,3.14,89,1.15,121,105.5,100,102.4,82
,,129,68.0,Central Michigan,MAC,34,23,12,0.657,L2,10,8,0.556,13,4,7,6,3,2,0,2,0,0,0.0,0.0,2896,2690,82.74285714285716,76.85714285714286,959,2113,0.454,294,793,0.371,598,888,0.6729999999999999,4.27,110.4,63,106.1,206,71.3,33,0.022,126,-0.39,150,-10.08,348,103.7,182,104.1,133
,,105,122.0,Bowling Green,MAC,34,22,12,0.647,L1,12,6,0.667,14,2,5,9,3,1,1,2,0,0,0.0,0.0,2668,2496,78.47058823529412,73.41176470588233,945,2134,0.443,272,762,0.35700000000000004,506,755,0.67,6.04,108.4,99,102.3,132,70.5,54,0.035,94,1.13,113,-4.56,293,105.3,115,104.2,143
,,136,258.0,Northern Illinois,MAC,34,17,17,0.5,L1,8,10,0.444,10,6,5,9,2,2,1,1,0,0,0.0,0.0,2506,2413,73.70588235294117,70.97058823529412,940,1995,0.471,229,642,0.35700000000000004,397,543,0.731,3.72,109.0,86,105.3,185,65.9,267,-0.071,325,1.49,102,-2.13,223,104.7,139,103.2,104
,,133,260.0,Ball State,MAC,33,16,17,0.485,L1,6,12,0.333,7,7,8,7,1,3,0,3,0,0,0.0,0.0,2478,2362,75.0909090909091,71.57575757575758,889,1892,0.47,202,621,0.325,498,709,0.7020000000000001,3.91,102.5,209,98.6,72,70.3,59,-0.08800000000000001,337,1.65,99,-0.54,177,105.0,126,103.4,106
,,61,82.0,Toledo,MAC,32,25,8,0.758,L2,13,5,0.722,14,2,8,5,3,1,0,2,0,0,0.0,0.0,2537,2256,76.87878787878788,68.36363636363636,878,1933,0.454,316,831,0.38,401,520,0.7709999999999999,11.29,109.8,70,98.5,69,67.8,165,0.044,76,0.7,122,-4.05,277,104.9,130,104.2,141
,,143,34.0,Kent State,MAC,32,22,11,0.667,L2,11,7,0.611,14,3,8,7,0,1,0,2,0,0,0.0,0.0,2481,2417,75.18181818181819,73.24242424242425,850,1967,0.4320000000000001,249,743,0.335,455,631,0.721,2.38,109.9,69,107.5,236,67.5,183,0.129,3,1.25,107,-4.15,282,104.8,135,103.5,113
,,108,159.0,Akron,MAC,33,17,16,0.515,L1,8,10,0.444,14,3,1,10,2,3,0,5,0,0,0.0,0.0,2271,2107,68.81818181818181,63.84848484848485,797,1948,0.409,297,929,0.32,380,539,0.705,5.87,100.0,259,94.1,22,66.2,254,-0.105,344,1.16,110,-5.43,310,105.4,104,104.3,149
,,148,204.0,Miami (OH),MAC,32,15,17,0.469,L4,7,11,0.389,10,5,4,10,1,2,0,2,0,0,0.0,0.0,2267,2233,70.84375,69.78125,777,1847,0.421,269,833,0.32299999999999995,444,626,0.7090000000000001,1.62,104.8,169,103.2,146,66.3,245,-0.025,247,3.13,90,-0.36,174,105.7,94,102.5,88
,,255,332.0,Western Michigan,MAC,32,8,24,0.25,L6,2,16,0.111,5,9,2,14,1,1,0,2,0,0,0.0,0.0,2246,2439,70.1875,76.21875,774,1822,0.425,228,723,0.315,470,680,0.691,-7.82,99.2,275,107.0,228,69.2,97,-0.039,271,2.43,94,-3.16,251,106.2,79,103.7,120
,,159,301.0,Eastern Michigan,MAC,32,15,17,0.469,L2,9,9,0.5,11,7,4,10,0,0,0,4,0,0,0.0,0.0,2203,2213,68.84375,69.15625,818,1823,0.449,187,634,0.295,380,604,0.629,0.47,103.4,195,103.0,144,62.9,345,-0.006,198,4.92,71,8.22,8,107.1,67,102.2,76
,,184,205.0,Ohio,MAC,31,14,17,0.452,L1,6,12,0.333,11,5,3,10,0,2,0,2,0,0,0.0,0.0,2174,2288,70.12903225806451,73.80645161290323,803,1838,0.4370000000000001,187,633,0.295,381,602,0.633,-1.55,98.9,278,100.5,101,69.2,95,0.062,38,3.39,85,0.7,136,106.8,74,103.4,108
,,135,137.0,Drake,MVC,33,24,10,0.706,L2,12,6,0.667,13,2,7,6,4,2,0,0,0,0,0.0,0.0,2563,2387,75.38235294117645,70.20588235294117,880,1868,0.471,273,750,0.364,457,607,0.753,3.76,106.5,137,102.8,139,69.3,94,0.081,21,-1.58,179,0.47,140,102.4,256,104.0,131
,,161,90.0,Bradley,MVC,34,20,15,0.5710000000000001,L1,9,9,0.5,10,6,5,8,5,1,0,1,0,0,0.0,0.0,2329,2285,66.54285714285714,65.28571428571429,790,1822,0.434,231,632,0.366,453,654,0.693,0.09,101.5,234,101.4,113,65.3,292,0.035,93,-1.66,183,-3.94,272,102.6,242,104.3,147
,,205,286.0,Illinois State,MVC,33,17,16,0.515,L1,9,9,0.5,12,4,2,10,3,2,0,0,0,0,0.0,0.0,2257,2314,68.39393939393939,70.12121212121212,813,1887,0.431,244,734,0.332,387,540,0.7170000000000001,-3.45,101.4,240,104.8,175,66.7,226,0.084,17,-0.6,156,1.02,125,103.1,220,103.7,117
,,227,161.0,Evansville,MVC,32,11,21,0.344,L1,5,13,0.278,9,7,2,13,0,1,0,0,0,0,0.0,0.0,2234,2317,69.8125,72.40625,747,1776,0.421,264,776,0.34,476,660,0.721,-5.2,99.7,268,104.9,177,69.5,86,-0.061,311,-0.25,147,1.87,104,103.1,215,103.4,109
,,177,92.0,Northern Iowa,MVC,34,16,18,0.471,L1,9,9,0.5,9,5,3,9,4,4,0,1,0,0,0.0,0.0,2215,2230,65.14705882352939,65.58823529411765,769,1847,0.416,276,792,0.348,401,537,0.747,-1.15,101.5,235,102.7,136,64.4,327,0.004,168,0.29,130,3.42,73,103.1,221,102.8,95
,,171,213.0,Missouri State,MVC,32,16,16,0.5,L3,10,8,0.556,11,4,5,9,0,3,0,0,0,0,0.0,0.0,2206,2157,68.9375,67.40625,774,1714,0.452,224,649,0.345,434,627,0.6920000000000001,-0.85,103.1,199,104.0,158,65.4,287,-0.021,236,-1.74,186,-1.9,216,102.8,233,104.6,162
,,220,76.0,Valparaiso,MVC,33,15,18,0.455,L1,7,11,0.389,8,7,5,8,2,3,0,0,0,0,0.0,0.0,2205,2187,66.81818181818181,66.27272727272727,802,1783,0.45,185,585,0.316,416,595,0.6990000000000001,-4.89,98.2,291,103.1,145,65.2,300,0.003,172,-2.02,196,-3.65,263,102.1,271,104.1,136
,,146,290.0,Southern Illinois,MVC,32,17,15,0.531,L1,10,8,0.556,9,6,7,7,1,2,0,3,0,0,0.0,0.0,2194,2144,68.5625,67.0,802,1720,0.466,213,570,0.374,377,550,0.685,1.79,104.6,172,102.8,140,65.8,275,-0.01,210,-1.12,168,0.46,142,103.0,226,104.1,138
,,131,157.0,Loyola Chicago,MVC,33,20,14,0.588,L2,12,6,0.667,13,4,5,7,2,3,0,2,0,0,0.0,0.0,2231,2066,65.61764705882354,60.764705882352935,805,1632,0.493,201,549,0.366,359,539,0.6659999999999999,4.18,104.2,180,100.0,97,62.7,346,-0.019,233,-1.58,181,-1.81,214,102.5,249,104.1,134
,,208,270.0,Indiana State,MVC,31,15,16,0.484,L1,7,11,0.389,9,5,4,9,2,2,0,0,0,0,0.0,0.0,2146,2218,69.2258064516129,71.54838709677419,757,1719,0.44,178,491,0.363,454,621,0.731,-3.99,101.4,239,105.4,188,68.9,106,0.026,110,-0.04,140,3.1,88,102.7,240,102.7,93
25.0,,38,7.0,Utah State,MWC,34,28,7,0.8,L1,15,3,0.833,14,1,9,4,5,2,1,2,0,0,0.0,0.0,2753,2349,78.65714285714286,67.11428571428571,940,1985,0.474,267,752,0.355,543,727,0.747,15.41,112.6,39,97.2,52,68.1,145,0.012,149,0.02,139,0.81,135,104.5,147,104.4,158
20.0,7.0,27,69.0,Nevada,MWC,33,29,5,0.853,L2,15,3,0.833,15,0,9,3,5,2,1,0,0,0,0.0,0.0,2723,2270,80.08823529411767,66.76470588235293,905,1944,0.466,292,831,0.35100000000000003,560,791,0.708,18.18,114.0,26,95.9,35,69.3,91,0.033,99,1.42,103,1.79,106,105.4,111,103.9,130
,,71,252.0,Fresno State,MWC,32,23,9,0.7190000000000001,L1,13,5,0.722,13,4,7,3,3,2,0,3,0,0,0.0,0.0,2448,2162,76.5,67.5625,847,1866,0.454,342,897,0.381,412,572,0.72,9.36,108.4,100,99.0,77,67.9,157,-0.011,216,-2.03,198,-5.21,304,103.6,195,105.6,197
,,188,5.0,New Mexico,MWC,32,14,18,0.438,L1,7,11,0.389,9,7,4,9,1,2,1,1,0,0,0.0,0.0,2443,2454,76.34375,76.6875,814,1929,0.422,292,845,0.34600000000000003,523,745,0.7020000000000001,-1.85,104.1,183,105.9,202,72.8,15,-0.028,253,0.26,131,-0.25,173,104.3,158,104.0,132
,,125,66.0,San Diego State,MWC,34,21,13,0.618,L1,11,7,0.611,14,3,4,7,3,3,2,2,0,0,0.0,0.0,2437,2291,71.67647058823529,67.38235294117646,845,1940,0.436,261,721,0.362,486,679,0.716,4.83,103.9,184,99.0,78,66.7,229,0.056,52,1.2,109,-0.94,185,105.3,113,104.1,139
,,180,22.0,Colorado State,MWC,32,12,20,0.375,L4,7,11,0.389,8,9,3,8,1,3,0,2,0,0,0.0,0.0,2393,2406,74.78125,75.1875,866,1818,0.476,259,722,0.359,402,579,0.6940000000000001,-1.39,107.6,112,109.0,261,67.1,204,-0.111,349,-0.21,145,-1.91,217,104.7,141,104.9,173
,,139,36.0,Boise State,MWC,33,13,20,0.394,L1,7,11,0.389,8,7,3,10,2,3,0,3,0,0,0.0,0.0,2364,2263,71.63636363636364,68.57575757575758,845,1801,0.469,252,715,0.35200000000000004,422,584,0.723,3.13,107.4,116,104.2,161,65.5,286,-0.192,353,0.09,135,0.47,141,104.0,171,103.9,127
,,165,58.0,UNLV,MWC,31,17,14,0.5479999999999999,L1,11,7,0.611,10,6,6,5,1,3,0,2,0,0,0.0,0.0,2276,2242,73.41935483870971,72.3225806451613,791,1852,0.4270000000000001,251,745,0.337,443,647,0.685,-0.29,106.1,146,106.4,215,67.5,182,0.014,144,-2.28,210,-3.42,259,103.1,219,105.4,192
,,243,60.0,Air Force,MWC,32,14,18,0.438,L1,8,10,0.444,9,6,3,9,2,3,0,3,0,0,0.0,0.0,2179,2294,68.09375,71.6875,802,1776,0.452,234,711,0.329,341,503,0.6779999999999999,-7.06,100.6,252,107.7,242,66.6,235,0.03,103,-1.62,182,-4.14,280,102.9,230,104.5,160
,,317,285.0,Wyoming,MWC,32,8,24,0.25,L1,4,14,0.222,6,10,1,11,1,3,0,1,0,0,0.0,0.0,2105,2411,65.78125,75.34375,690,1656,0.417,248,720,0.344,477,660,0.723,-13.86,95.1,325,108.9,259,68.4,133,0.003,173,-1.5,178,-4.27,286,104.0,168,105.5,194
,,343,174.0,San José St,MWC,31,4,27,0.129,L4,1,17,0.056,4,11,0,12,0,4,0,1,0,0,0.0,0.0,2042,2534,65.87096774193549,81.74193548387096,713,1765,0.404,210,641,0.328,406,620,0.655,-21.99,92.0,339,114.0,335,69.3,92,-0.021,235,-1.41,176,-4.97,302,103.6,184,105.0,185
,,240,63.0,Sacred Heart,NEC,32,15,17,0.469,L1,11,7,0.611,10,3,4,13,1,1,0,0,0,0,0.0,0.0,2558,2509,79.9375,78.40625,885,1926,0.46,243,681,0.35700000000000004,545,722,0.755,-6.81,104.2,179,111.0,301,72.0,23,-0.062,313,-8.08,337,-1.76,211,100.4,318,108.5,329
,,211,279.0,Fairleigh Dickinson,NEC,33,21,14,0.6,L1,12,6,0.667,13,4,7,9,1,1,0,1,0,0,0.0,0.0,2620,2515,74.85714285714286,71.85714285714286,876,1834,0.478,254,629,0.404,483,660,0.732,-4.22,106.5,139,110.7,295,66.8,223,0.04,81,-8.16,338,-1.86,215,99.5,335,107.7,296
,,261,80.0,St. Francis (PA),NEC,32,18,15,0.545,L2,12,6,0.667,12,4,6,11,0,0,0,3,0,0,0.0,0.0,2517,2510,76.27272727272727,76.06060606060606,861,1970,0.4370000000000001,245,700,0.35,478,680,0.703,-8.04,105.5,155,113.5,332,68.4,137,0.083,20,-7.34,317,6.49,21,101.1,301,108.4,326
,,263,28.0,Long Island University,NEC,32,16,16,0.5,L1,9,9,0.5,8,5,7,9,1,2,0,0,0,0,0.0,0.0,2373,2337,74.15625,73.03125,822,1880,0.4370000000000001,277,813,0.341,452,643,0.703,-8.2,98.3,290,106.5,217,70.8,45,-0.013,221,-8.97,342,-5.97,321,99.8,332,108.7,338
,,269,165.0,Robert Morris,NEC,33,18,17,0.514,L1,11,7,0.611,13,4,5,13,0,0,0,1,0,0,0.0,0.0,2448,2403,69.94285714285714,68.65714285714286,799,1846,0.433,257,725,0.354,425,609,0.698,-8.72,96.1,314,104.9,176,66.3,250,0.034,95,-8.21,339,-1.33,197,101.2,296,109.4,350
,,275,217.0,St. Francis (BKN),NEC,32,17,16,0.515,L3,9,9,0.5,11,3,6,12,0,1,0,0,0,0,0.0,0.0,2345,2320,71.06060606060606,70.3030303030303,814,1926,0.423,259,777,0.333,386,570,0.677,-9.5,96.1,315,105.6,195,68.3,138,0.045,72,-8.05,334,-3.82,270,101.0,304,109.0,344
,,321,283.0,Central Connecticut,NEC,31,11,20,0.355,L6,5,13,0.278,5,7,5,12,1,1,0,1,0,0,0.0,0.0,2205,2367,71.12903225806451,76.35483870967742,754,1821,0.414,201,612,0.328,496,634,0.782,-14.89,97.2,301,112.1,313,69.1,101,0.006,166,-6.28,293,2.69,94,101.4,287,107.7,295
,,324,310.0,Mt. St. Mary's,NEC,31,9,22,0.29,W1,6,12,0.333,4,9,5,13,0,0,0,0,0,0,0.0,0.0,2092,2286,67.48387096774194,73.74193548387096,733,1755,0.418,223,723,0.308,403,594,0.6779999999999999,-15.28,94.8,326,110.1,282,67.1,202,-0.012,217,-5.56,283,4.78,45,102.3,264,107.8,307
,,327,179.0,Bryant,NEC,30,10,20,0.333,L3,7,11,0.389,8,6,2,14,0,0,0,1,0,0,0.0,0.0,2088,2314,69.6,77.13333333333334,709,1681,0.422,230,708,0.325,440,618,0.7120000000000001,-15.64,99.5,273,115.1,343,67.6,176,0.026,109,-7.78,330,-2.84,242,100.3,319,108.0,315
,,314,292.0,Wagner,NEC,30,13,17,0.433,L5,8,10,0.444,7,7,6,10,0,0,0,0,0,0,0.0,0.0,1974,2044,65.8,68.13333333333334,655,1696,0.386,236,773,0.305,428,575,0.7440000000000001,-13.51,93.9,331,107.5,234,63.8,332,0.043,78,-7.24,315,-0.63,179,101.4,285,108.7,334
,,128,31.0,Austin Peay,OVC,33,22,11,0.667,L1,13,5,0.722,10,2,8,7,4,2,0,1,0,0,0.0,0.0,2712,2413,82.18181818181819,73.12121212121212,973,2060,0.472,268,702,0.382,498,705,0.706,4.29,111.1,55,106.8,226,69.0,105,-0.009000000000000001,207,-3.6,241,1.4,115,103.3,204,106.9,258
,,49,13.0,Belmont,OVC,31,27,6,0.818,L1,16,2,0.889,13,1,12,3,2,2,0,0,0,0,0.0,0.0,2868,2439,86.9090909090909,73.9090909090909,987,1976,0.499,325,871,0.373,411,557,0.738,14.09,115.6,18,101.5,117,71.3,34,0.025,113,-1.98,194,3.78,63,103.6,183,105.6,198
,,51,72.0,Murray State,OVC,31,28,5,0.848,L1,16,2,0.889,15,1,10,3,3,1,0,2,0,0,0.0,0.0,2727,2255,82.63636363636364,68.33333333333333,938,1890,0.496,242,695,0.348,464,629,0.738,13.83,112.5,41,98.6,73,69.4,89,0.054000000000000006,54,-3.32,233,-1.13,192,103.1,222,106.4,228
,,110,89.0,Jacksonville State,OVC,33,24,9,0.727,L1,15,3,0.833,11,1,10,7,3,1,0,0,0,0,0.0,0.0,2574,2283,78.0,69.18181818181819,953,2063,0.462,200,634,0.315,468,630,0.743,5.81,105.4,157,99.6,86,67.6,173,0.003,174,-4.25,259,0.1,158,102.2,266,106.5,234
,,235,74.0,Eastern Kentucky,OVC,31,13,18,0.419,L1,6,12,0.333,9,5,3,11,1,2,0,2,0,0,0.0,0.0,2562,2577,82.64516129032258,83.12903225806451,902,2125,0.424,272,832,0.327,486,683,0.7120000000000001,-6.23,99.8,266,106.0,204,76.6,2,0.012,151,-1.72,185,0.83,133,103.9,175,105.6,199
,,245,158.0,Morehead State,OVC,33,13,20,0.394,L1,8,10,0.444,7,7,4,11,2,2,0,1,0,0,0.0,0.0,2431,2543,73.66666666666667,77.06060606060606,855,1993,0.429,260,762,0.341,461,654,0.705,-7.27,102.7,205,110.0,280,67.2,200,0.06,42,-0.12,141,5.35,33,104.9,131,105.0,176
,,289,171.0,UT Martin,OVC,31,12,19,0.387,L1,6,12,0.333,10,4,1,14,1,1,0,0,0,0,0.0,0.0,2356,2486,76.0,80.19354838709677,854,1915,0.446,250,726,0.344,398,528,0.754,-10.35,104.9,167,115.3,344,68.5,132,0.009000000000000001,159,-3.28,232,-0.94,184,103.2,208,106.5,235
,,307,97.0,Eastern Illinois,OVC,32,14,18,0.438,L6,7,11,0.389,7,6,5,10,2,2,0,0,0,0,0.0,0.0,2299,2457,71.84375,76.78125,826,1912,0.4320000000000001,272,735,0.37,375,545,0.688,-11.94,100.0,258,112.0,312,66.9,214,0.094,12,-4.91,273,-4.0,274,102.7,237,107.6,293
,,330,212.0,SIU-Edwardsville,OVC,31,10,21,0.32299999999999995,L2,6,12,0.333,7,8,2,11,1,2,0,0,0,0,0.0,0.0,2265,2520,73.06451612903227,81.29032258064517,794,1898,0.418,201,665,0.302,476,677,0.703,-16.21,96.9,304,113.1,326,69.7,80,0.033,97,-5.03,274,-5.41,308,102.6,241,107.7,297
,,308,239.0,SE Missouri St,OVC,31,10,21,0.32299999999999995,L1,5,13,0.278,6,8,2,13,2,0,0,1,0,0,0.0,0.0,2216,2378,71.48387096774194,76.70967741935483,796,1809,0.44,266,719,0.37,358,520,0.688,-12.22,97.8,294,110.0,281,67.6,174,-0.033,260,-3.66,244,-3.01,249,103.2,213,106.8,254
,,292,56.0,Tennessee State,OVC,30,9,21,0.3,L2,6,12,0.333,6,7,3,14,0,0,0,1,0,0,0.0,0.0,2182,2332,72.73333333333333,77.73333333333333,751,1739,0.4320000000000001,240,716,0.335,440,628,0.701,-10.73,98.9,280,109.6,270,69.4,88,-0.062,312,-2.0,195,4.44,51,103.1,218,105.1,187
,,320,269.0,Tennessee Tech,OVC,31,8,23,0.258,W1,4,14,0.222,5,10,3,13,0,0,0,3,0,0,0.0,0.0,2104,2350,67.87096774193549,75.80645161290323,742,1784,0.416,213,620,0.344,407,645,0.631,-14.87,89.9,345,104.7,171,68.3,139,-0.042,278,-3.15,227,1.15,122,104.4,151,107.5,285
,21.0,102,238.0,UCLA,P12,33,17,16,0.515,L1,9,9,0.5,13,5,3,7,1,4,0,3,0,0,0.0,0.0,2580,2567,78.18181818181819,77.78787878787878,919,2012,0.457,256,721,0.355,486,768,0.633,6.34,109.0,88,102.7,137,72.5,17,0.006999999999999999,163,5.61,64,3.6,66,107.8,57,102.2,75
,,82,152.0,USC,P12,33,16,17,0.485,L1,8,10,0.444,12,5,2,8,2,4,0,1,0,0,0.0,0.0,2518,2410,76.3030303030303,73.03030303030303,937,2039,0.46,281,735,0.382,363,563,0.645,8.25,109.8,72,101.5,118,69.6,83,-0.096,342,3.68,81,-2.26,231,105.6,97,101.9,70
,,57,235.0,Arizona State,P12,32,23,11,0.6759999999999999,L1,12,6,0.667,13,3,6,5,4,3,2,2,0,0,0.0,0.0,2638,2494,77.58823529411767,73.3529411764706,851,1903,0.447,232,680,0.341,556,829,0.6709999999999999,11.55,109.7,73,98.2,64,70.8,47,0.051,59,5.56,65,1.55,112,107.3,64,101.7,66
,14.0,28,47.0,Oregon,P12,35,25,13,0.6579999999999999,L1,10,8,0.556,13,4,5,7,7,2,2,1,0,0,0.0,0.0,2661,2364,70.02631578947367,62.21052631578947,886,1971,0.45,266,775,0.343,429,597,0.7190000000000001,17.86,109.5,74,91.7,13,64.2,328,-0.048,292,5.47,66,0.43,145,107.7,59,102.3,78
,,63,184.0,Colorado,P12,33,23,13,0.639,L1,10,8,0.556,15,2,5,9,3,2,0,0,0,0,0.0,0.0,2648,2429,73.55555555555556,67.47222222222223,852,1866,0.457,212,654,0.324,523,700,0.747,10.75,106.8,131,96.1,39,68.1,147,-0.028,254,2.29,95,-4.96,300,106.0,87,103.7,116
,,207,118.0,Washington State,P12,32,11,21,0.344,L6,4,14,0.222,9,8,2,9,0,4,0,0,0,0,0.0,0.0,2393,2517,74.78125,78.65625,833,1861,0.448,301,828,0.364,426,564,0.755,-3.79,106.4,140,110.2,284,70.6,50,-0.059,307,1.63,100,-10.53,349,105.3,114,103.7,118
,25.0,48,143.0,Washington,P12,34,27,9,0.75,L1,15,3,0.833,15,1,7,4,5,4,1,4,0,0,0.0,0.0,2511,2331,69.75,64.75,835,1845,0.453,254,734,0.34600000000000003,450,648,0.6940000000000001,14.28,107.7,110,93.5,18,66.0,262,0.08800000000000001,13,6.06,61,2.73,93,107.6,62,101.5,64
,,109,201.0,Utah,P12,31,17,14,0.5479999999999999,L1,11,7,0.611,10,5,6,5,1,4,0,2,0,0,0.0,0.0,2343,2311,75.58064516129029,74.54838709677419,805,1735,0.464,298,806,0.37,435,616,0.706,5.85,114.8,22,108.9,257,66.4,240,0.031,102,4.8,72,-0.8,181,106.1,81,101.3,63
,,81,116.0,Oregon State,P12,31,18,13,0.581,L1,10,8,0.556,10,6,6,5,2,2,0,0,0,0,0.0,0.0,2275,2165,73.38709677419354,69.83870967741936,800,1728,0.463,203,633,0.321,472,636,0.742,8.33,111.7,48,103.4,150,65.7,280,-0.04,272,3.33,87,-3.48,260,105.5,101,102.1,74
,,94,81.0,Arizona,P12,32,17,15,0.531,L3,8,10,0.444,12,5,4,7,1,3,0,2,0,0,0.0,0.0,2269,2205,70.90625,68.90625,794,1861,0.4270000000000001,235,699,0.336,446,620,0.7190000000000001,7.35,105.5,153,98.2,63,66.7,227,-0.013,222,5.62,63,3.27,81,107.8,56,102.2,77
,,112,241.0,Stanford,P12,31,15,16,0.484,L3,8,10,0.444,10,4,4,9,1,3,0,4,0,0,0.0,0.0,2255,2227,72.74193548387096,71.83870967741936,808,1783,0.453,207,653,0.317,432,643,0.672,5.47,103.7,187,98.2,66,69.9,71,-0.027000000000000003,250,4.39,78,0.83,132,106.8,71,102.4,86
,,241,328.0,California,P12,31,8,23,0.258,L1,3,15,0.16699999999999998,7,9,1,10,0,4,1,0,0,0,0.0,0.0,2121,2387,68.41935483870968,77.0,739,1735,0.426,207,592,0.35,436,603,0.723,-6.84,103.5,192,110.3,286,66.6,234,0.037000000000000005,89,4.76,73,-0.07,164,106.7,75,102.0,72
